"REVENUE_BOB";"CATEGORY2";"CATEGORY4";"CLICK_DATE";"CLICK_HOUR";"RN"
21293496;"Remarketing Campaigns";"1294241849";29/04/14;21;30838
39624296;"Criteo";"1294241712";28/04/14;20;30839
39624296;"Criteo";"1294241712";06/05/14;22;30840
39624296;"Criteo";"1294241712";08/05/14;22;30841
39624296;"Criteo";"1294241712";09/05/14;20;30842
28624296;"Criteo";"1294241712";28/04/14;22;30843
21293496;"Criteo";"1294241712";26/05/14;21;30844
21293496;"Criteo";"1294241712";26/05/14;21;30845
21293496;"Criteo";"1294241712";31/05/14;15;30846
21293496;"Criteo";"1294241712";02/06/14;11;30847
21293496;"Criteo";"1294241712";03/06/14;10;30848
91293496;"Criteo";"1294241712";13/05/14;16;30849
52693496;"Criteo";"1294241712";03/06/14;17;30850
32693496;"Remarketing Campaigns";"1294241923";13/05/14;21;30851
32693496;"Criteo";"1294241712";03/06/14;17;30852
32693496;"Criteo";"1294241712";03/06/14;17;30853
32693496;"Criteo";"1294241712";03/06/14;17;30854
46693496;"Criteo";"1294241712";14/05/14;14;30855
46693496;"Criteo";"1294241712";14/05/14;14;30856
46693496;"Criteo";"1294241712";03/06/14;17;30857
66693496;"Criteo";"1294241712";03/06/14;9;30858
66693496;"Remarketing Campaigns";"1294241860";03/06/14;17;30859
23693496;"Criteo";"1294241712";28/04/14;22;30860
93693496;"Criteo";"1294241712";03/06/14;17;30861
53693496;"Criteo";"1294241712";12/05/14;16;30862
53693496;"Criteo";"1294241712";12/05/14;16;30863
53693496;"Sociomantic";"1294241744";12/05/14;16;30864
66993496;"Remarketing Campaigns";"1294241860";22/04/14;8;30865
66993496;"Remarketing Campaigns";"1294241860";23/04/14;10;30866
66993496;"Criteo";"1294241712";24/04/14;21;30867
66993496;"Criteo";"1294241712";24/04/14;21;30868
66993496;"Criteo";"1294241712";25/04/14;19;30869
66993496;"Criteo";"1294241712";26/04/14;17;30870
66993496;"Criteo";"1294241712";26/04/14;17;30871
66993496;"Criteo";"1294241712";27/04/14;19;30872
66993496;"Criteo";"1294241712";27/04/14;19;30873
66993496;"Criteo";"1294241712";01/05/14;17;30874
66993496;"Criteo";"1294241712";02/05/14;14;30875
57993496;"Criteo";"1294241712";31/05/14;14;30876
72893496;"Criteo";"1294241712";03/06/14;18;30877
12893496;"Criteo";"1294241712";20/04/14;14;30878
12893496;"Criteo";"1294241712";20/04/14;14;30879
12893496;"Criteo";"1294241712";20/04/14;14;30880
12893496;"Criteo";"1294241712";16/05/14;7;30881
76793496;"Criteo";"1294241712";19/05/14;16;30882
76793496;"Remarketing Campaigns";"1294241860";20/05/14;16;30883
76793496;"Criteo";"1294241712";20/05/14;16;30884
76793496;"Criteo";"1294241712";21/05/14;15;30885
76793496;"Criteo";"1294241712";21/05/14;20;30886
76793496;"Criteo";"1294241712";21/05/14;20;30887
76793496;"Criteo";"1294241712";21/05/14;20;30888
76793496;"Criteo";"1294241712";21/05/14;20;30889
76793496;"Criteo";"1294241712";21/05/14;20;30890
76793496;"Criteo";"1294241712";26/05/14;14;30891
76793496;"Criteo";"1294241712";26/05/14;14;30892
76793496;"Criteo";"1294241712";30/05/14;16;30893
76793496;"Criteo";"1294241712";30/05/14;16;30894
76793496;"Criteo";"1294241712";03/06/14;15;30895
76793496;"Criteo";"1294241712";03/06/14;15;30896
76793496;"Criteo";"1294241712";03/06/14;15;30897
88593496;"Criteo";"1294241712";02/06/14;19;30898
88593496;"Criteo";"1294241712";02/06/14;19;30899
87193496;"Criteo";"1294241712";29/05/14;5;30900
87193496;"Criteo";"1294241712";29/05/14;19;30901
87193496;"Criteo";"1294241712";29/05/14;19;30902
37193496;"Criteo";"1294241712";21/05/14;17;30903
37193496;"Criteo";"1294241712";21/05/14;17;30904
37193496;"Criteo";"1294241712";21/05/14;17;30905
37193496;"Criteo";"1294241712";26/05/14;12;30906
37193496;"Criteo";"1294241712";26/05/14;12;30907
37193496;"Criteo";"1294241712";26/05/14;12;30908
37193496;"Criteo";"1294241712";26/05/14;12;30909
37193496;"Criteo";"1294241712";03/06/14;17;30910
65193496;"Criteo";"1294241712";15/05/14;13;30911
85683496;"Criteo";"1294241712";21/05/14;20;30912
85683496;"Criteo";"1294241712";21/05/14;20;30913
85683496;"Criteo";"1294241712";26/05/14;10;30914
85683496;"Criteo";"1294241712";30/05/14;16;30915
85683496;"Criteo";"1294241712";02/06/14;10;30916
21683496;"Criteo";"1294241712";03/06/14;17;30917
74583496;"Criteo";"1294241712";12/05/14;12;30918
74583496;"Criteo";"1294241712";12/05/14;21;30919
74583496;"Criteo";"1294241712";16/05/14;11;30920
74583496;"Criteo";"1294241712";16/05/14;12;30921
74583496;"Criteo";"1294241712";16/05/14;12;30922
74583496;"Criteo";"1294241712";17/05/14;18;30923
74583496;"Criteo";"1294241712";17/05/14;18;30924
74583496;"Criteo";"1294241712";22/05/14;10;30925
74583496;"Criteo";"1294241712";22/05/14;20;30926
74583496;"Criteo";"1294241712";22/05/14;20;30927
55273496;"Criteo";"1294241712";07/05/14;18;30928
39973496;"Criteo";"1294241712";20/05/14;22;30929
39973496;"Criteo";"1294241712";28/05/14;12;30930
39973496;"Criteo";"1294241712";28/05/14;12;30931
39973496;"Criteo";"1294241712";28/05/14;12;30932
28973496;"Remarketing Campaigns";"1294241923";26/05/14;19;30933
36773496;"Remarketing Campaigns";"1294241860";28/05/14;11;30934
22453496;"Criteo";"1294241712";30/05/14;19;30935
52453496;"Criteo";"1294241712";01/06/14;13;30936
99953496;"Criteo";"1294241712";06/05/14;23;30937
99953496;"Criteo";"1294241712";01/06/14;7;30938
99953496;"Criteo";"1294241712";01/06/14;7;30939
99953496;"Remarketing Campaigns";"1294241860";01/06/14;18;30940
72753496;"Criteo";"1294241712";28/05/14;15;30941
76773496;"Criteo";"1294241712";03/06/14;18;30942
77193496;"Criteo";"1294241712";03/06/14;18;30943
28973496;"Criteo";"1294241712";03/06/14;19;30944
49773496;"Criteo";"1294241712";01/06/14;17;30945
61573496;"Criteo";"1294241712";03/06/14;19;30946
31573496;"Criteo";"1294241712";18/05/14;14;30947
31573496;"Criteo";"1294241712";19/05/14;19;30948
63573496;"Remarketing Campaigns";"1294241923";14/05/14;21;30949
92453496;"Remarketing Campaigns";"1294241860";21/05/14;21;30950
92453496;"Remarketing Campaigns";"1294241860";21/05/14;21;30951
12453496;"Criteo";"1294241712";21/05/14;13;30952
12453496;"Criteo";"1294241712";23/05/14;17;30953
12453496;"Criteo";"1294241712";23/05/14;19;30954
27253496;"Remarketing Campaigns";"1294241860";01/06/14;20;30955
49953496;"Criteo";"1294241712";01/06/14;21;30956
99953496;"Criteo";"1294241712";10/05/14;7;30957
99953496;"Criteo";"1294241712";12/05/14;19;30958
99953496;"Criteo";"1294241712";18/05/14;19;30959
99953496;"Criteo";"1294241712";24/05/14;23;30960
99953496;"Criteo";"1294241712";25/05/14;10;30961
99953496;"Criteo";"1294241712";25/05/14;19;30962
99953496;"Criteo";"1294241712";31/05/14;18;30963
99953496;"Criteo";"1294241712";01/06/14;21;30964
72753496;"Criteo";"1294241712";30/05/14;18;30965
68553496;"Remarketing Campaigns";"1294241860";02/06/14;18;30966
47553496;"Criteo";"1294241712";03/06/14;19;30967
22213496;"Remarketing Campaigns";"1294241860";31/05/14;13;30968
22213496;"Remarketing Campaigns";"1294241860";31/05/14;13;30969
22213496;"Criteo";"1294241712";02/06/14;20;30970
42431496;"Criteo";"1294241712";30/05/14;19;30971
42431496;"Sociomantic";"1294241744";03/06/14;10;30972
72431496;"Criteo";"1294241712";03/06/14;15;30973
12431496;"Criteo";"1294241712";01/06/14;4;30974
19931496;"Remarketing Campaigns";"1294241860";03/06/14;15;30975
88931496;"Remarketing Campaigns";"1294241923";13/05/14;21;30976
51831496;"Criteo";"1294241712";03/06/14;11;30977
75531496;"Criteo";"1294241712";03/06/14;15;30978
86331496;"Criteo";"1294241712";25/04/14;10;30979
68943496;"Criteo";"1294241712";08/05/14;13;30980
68943496;"Remarketing Campaigns";"1294241860";10/05/14;1;30981
98943496;"Criteo";"1294241712";23/05/14;17;30982
61843496;"Remarketing Campaigns";"1294241860";03/06/14;15;30983
91543496;"Criteo";"1294241712";22/05/14;14;30984
91543496;"Criteo";"1294241712";28/05/14;10;30985
68423496;"Criteo";"1294241712";02/06/14;14;30986
68423496;"Criteo";"1294241712";02/06/14;16;30987
21223496;"Criteo";"1294241712";02/06/14;17;30988
51223496;"Criteo";"1294241712";30/05/14;14;30989
51223496;"Criteo";"1294241712";02/06/14;16;30990
94723496;"Criteo";"1294241712";15/05/14;11;30991
55123496;"Criteo";"1294241712";03/06/14;16;30992
36323496;"Criteo";"1294241712";01/06/14;20;30993
17323496;"Criteo";"1294241712";27/05/14;21;30994
84263496;"Remarketing Campaigns";"1294241849";22/05/14;17;30995
48863496;"Criteo";"1294241712";02/06/14;10;30996
21293496;"Criteo";"1294241712";02/05/14;14;30997
42213496;"Remarketing Campaigns";"1294241849";03/06/14;20;30998
72753496;"Criteo";"1294241712";03/06/14;19;30999
22213496;"Criteo";"1294241712";03/06/14;20;31000
43613496;"Remarketing Campaigns";"1294241860";03/06/14;18;31001
23613496;"Criteo";"1294241712";03/06/14;16;31002
42431496;"Criteo";"1294241712";30/05/14;19;31003
12431496;"Criteo";"1294241712";27/04/14;2;31004
12431496;"Criteo";"1294241712";03/06/14;15;31005
35231496;"Remarketing Campaigns";"1294241923";29/04/14;15;31006
19931496;"Remarketing Campaigns";"1294241860";14/05/14;12;31007
19931496;"Criteo";"1294241712";26/05/14;19;31008
19931496;"Remarketing Campaigns";"1294241860";03/06/14;15;31009
88931496;"Criteo";"1294241712";23/05/14;9;31010
51831496;"Criteo";"1294241712";03/06/14;15;31011
51831496;"Criteo";"1294241712";03/06/14;15;31012
51831496;"Criteo";"1294241712";03/06/14;15;31013
23531496;"Sociomantic";"1294241744";19/05/14;21;31014
32331496;"Remarketing Campaigns";"1294241860";29/05/14;16;31015
86331496;"Criteo";"1294241712";22/04/14;13;31016
86331496;"Remarketing Campaigns";"1294241849";24/04/14;14;31017
86331496;"Criteo";"1294241712";25/04/14;10;31018
86331496;"Criteo";"1294241712";25/04/14;10;31019
86331496;"Remarketing Campaigns";"1294241849";25/04/14;11;31020
86331496;"Remarketing Campaigns";"1294241849";25/04/14;11;31021
86331496;"Remarketing Campaigns";"1294241849";25/04/14;11;31022
86331496;"Criteo";"1294241712";06/05/14;11;31023
86331496;"Criteo";"1294241712";06/05/14;11;31024
86331496;"Criteo";"1294241712";07/05/14;9;31025
86331496;"Criteo";"1294241712";13/05/14;10;31026
86331496;"Criteo";"1294241712";13/05/14;14;31027
86331496;"Criteo";"1294241712";13/05/14;14;31028
86331496;"Criteo";"1294241712";13/05/14;14;31029
86331496;"Criteo";"1294241712";13/05/14;14;31030
35443496;"Remarketing Campaigns";"1294241860";28/05/14;22;31031
35443496;"Remarketing Campaigns";"1294241860";31/05/14;23;31032
22643496;"Criteo";"1294241712";15/05/14;14;31033
22643496;"Criteo";"1294241712";15/05/14;14;31034
22643496;"Criteo";"1294241712";15/05/14;14;31035
22643496;"Criteo";"1294241712";29/05/14;15;31036
22643496;"Criteo";"1294241712";30/05/14;14;31037
28943496;"Remarketing Campaigns";"1294241860";03/06/14;16;31038
68943496;"Criteo";"1294241712";08/05/14;2;31039
68943496;"Criteo";"1294241712";08/05/14;13;31040
68943496;"Criteo";"1294241712";08/05/14;14;31041
68943496;"Criteo";"1294241712";08/05/14;14;31042
68943496;"Criteo";"1294241712";09/05/14;14;31043
68943496;"Criteo";"1294241712";11/05/14;16;31044
68943496;"Criteo";"1294241712";11/05/14;22;31045
68943496;"Criteo";"1294241712";11/05/14;22;31046
68943496;"Criteo";"1294241712";11/05/14;22;31047
68943496;"Remarketing Campaigns";"1294241860";23/05/14;19;31048
68943496;"Criteo";"1294241712";23/05/14;19;31049
98943496;"Criteo";"1294241712";23/05/14;17;31050
98943496;"Criteo";"1294241712";26/05/14;9;31051
98943496;"Criteo";"1294241712";26/05/14;16;31052
98943496;"Remarketing Campaigns";"1294241849";27/05/14;10;31053
98943496;"Remarketing Campaigns";"1294241849";27/05/14;10;31054
98943496;"Criteo";"1294241712";27/05/14;17;31055
98943496;"Criteo";"1294241712";27/05/14;17;31056
81843496;"Criteo";"1294241712";23/05/14;8;31057
81843496;"Criteo";"1294241712";30/05/14;11;31058
91543496;"Criteo";"1294241712";21/05/14;14;31059
91543496;"Criteo";"1294241712";21/05/14;15;31060
91543496;"Criteo";"1294241712";28/05/14;10;31061
51543496;"Criteo";"1294241712";22/04/14;15;31062
68423496;"Remarketing Campaigns";"1294241860";28/05/14;13;31063
68423496;"Criteo";"1294241712";02/06/14;16;31064
68423496;"Criteo";"1294241712";03/06/14;14;31065
97423496;"Criteo";"1294241712";30/04/14;10;31066
21223496;"Criteo";"1294241712";02/06/14;17;31067
21223496;"Criteo";"1294241712";02/06/14;17;31068
21223496;"Criteo";"1294241712";03/06/14;16;31069
51223496;"Criteo";"1294241712";02/06/14;18;31070
51223496;"Remarketing Campaigns";"1294241860";03/06/14;16;31071
55123496;"Criteo";"1294241712";03/06/14;16;31072
31223496;"Criteo";"1294241712";02/06/14;22;31073
94723496;"Criteo";"1294241712";14/05/14;17;31074
34723496;"Remarketing Campaigns";"1294241860";03/06/14;13;31075
26523496;"Criteo";"1294241712";25/04/14;14;31076
26523496;"Criteo";"1294241712";29/04/14;8;31077
38123496;"Remarketing Campaigns";"1294241860";22/05/14;14;31078
45123496;"Criteo";"1294241712";03/06/14;16;31079
45123496;"Sociomantic";"1294241744";03/06/14;16;31080
55123496;"Criteo";"1294241712";03/06/14;9;31081
55123496;"Criteo";"1294241712";03/06/14;13;31082
55123496;"Criteo";"1294241712";03/06/14;16;31083
55123496;"Criteo";"1294241712";03/06/14;16;31084
55123496;"Criteo";"1294241712";03/06/14;16;31085
55123496;"Criteo";"1294241712";03/06/14;16;31086
55123496;"Criteo";"1294241712";03/06/14;16;31087
55123496;"Criteo";"1294241712";03/06/14;17;31088
75123496;"Remarketing Campaigns";"1294241849";22/04/14;18;31089
75123496;"Criteo";"1294241712";23/04/14;19;31090
75123496;"Criteo";"1294241712";29/04/14;15;31091
75123496;"Criteo";"1294241712";24/05/14;17;31092
54323496;"Criteo";"1294241712";12/05/14;11;31093
42323496;"Criteo";"1294241712";03/06/14;17;31094
42323496;"Criteo";"1294241712";03/06/14;17;31095
62323496;"Criteo";"1294241712";03/06/14;16;31096
56323496;"Criteo";"1294241712";27/05/14;16;31097
56323496;"Criteo";"1294241712";27/05/14;19;31098
56323496;"Criteo";"1294241712";28/05/14;16;31099
56323496;"Criteo";"1294241712";03/06/14;16;31100
17323496;"Criteo";"1294241712";27/05/14;21;31101
17323496;"Criteo";"1294241712";27/05/14;21;31102
17323496;"Remarketing Campaigns";"1294241860";28/05/14;18;31103
35323496;"Criteo";"1294241712";03/06/14;9;31104
84263496;"Criteo";"1294241712";21/05/14;19;31105
84263496;"Remarketing Campaigns";"1294241923";21/05/14;21;31106
84263496;"Criteo";"1294241712";01/06/14;23;31107
84263496;"Criteo";"1294241712";01/06/14;23;31108
81263496;"Criteo";"1294241712";03/06/14;16;31109
81263496;"Criteo";"1294241712";03/06/14;16;31110
23263496;"Criteo";"1294241712";15/05/14;18;31111
23263496;"Criteo";"1294241712";15/05/14;19;31112
23263496;"Remarketing Campaigns";"1294241923";31/05/14;19;31113
88663496;"Criteo";"1294241712";03/06/14;17;31114
95963496;"Criteo";"1294241712";21/05/14;21;31115
95963496;"Criteo";"1294241712";28/05/14;13;31116
85963496;"Criteo";"1294241712";31/05/14;23;31117
85963496;"Criteo";"1294241712";31/05/14;23;31118
48863496;"Criteo";"1294241712";02/06/14;10;31119
65763496;"Remarketing Campaigns";"1294241860";08/05/14;11;31120
65763496;"Criteo";"1294241712";13/05/14;10;31121
65763496;"Criteo";"1294241712";13/05/14;10;31122
65763496;"Criteo";"1294241712";26/05/14;9;31123
62163496;"Criteo";"1294241712";03/06/14;15;31124
62163496;"Criteo";"1294241712";03/06/14;15;31125
62163496;"Criteo";"1294241712";03/06/14;15;31126
62163496;"Criteo";"1294241712";03/06/14;15;31127
42493496;"Criteo";"1294241712";03/06/14;11;31128
21293496;"Criteo";"1294241712";26/05/14;17;31129
39693496;"Criteo";"1294241712";02/06/14;17;31130
46893496;"Criteo";"1294241712";02/06/14;17;31131
46893496;"Criteo";"1294241712";02/06/14;18;31132
46893496;"Criteo";"1294241712";03/06/14;15;31133
63983496;"Criteo";"1294241712";25/05/14;11;31134
74583496;"Remarketing Campaigns";"1294241860";29/05/14;0;31135
74583496;"Criteo";"1294241712";01/06/14;23;31136
74583496;"Criteo";"1294241712";02/06/14;15;31137
14583496;"Criteo";"1294241712";03/06/14;7;31138
88183496;"Criteo";"1294241712";20/05/14;22;31139
88183496;"Criteo";"1294241712";23/05/14;17;31140
88183496;"Remarketing Campaigns";"1294241860";26/05/14;23;31141
88183496;"Criteo";"1294241712";26/05/14;23;31142
88183496;"Criteo";"1294241712";27/05/14;20;31143
11273496;"Criteo";"1294241712";01/06/14;21;31144
11273496;"Remarketing Campaigns";"1294241860";02/06/14;18;31145
68773496;"Criteo";"1294241712";29/05/14;15;31146
88773496;"Criteo";"1294241712";17/05/14;18;31147
46453496;"Criteo";"1294241712";27/05/14;9;31148
26453496;"Criteo";"1294241712";30/05/14;21;31149
26453496;"Remarketing Campaigns";"1294241923";02/06/14;21;31150
27253496;"Remarketing Campaigns";"1294241860";01/06/14;20;31151
57253496;"Remarketing Campaigns";"1294241860";26/05/14;8;31152
57253496;"Remarketing Campaigns";"1294241860";31/05/14;19;31153
57253496;"Criteo";"1294241712";01/06/14;19;31154
99953496;"Criteo";"1294241712";02/06/14;20;31155
25553496;"Criteo";"1294241712";01/06/14;8;31156
82353496;"Criteo";"1294241712";01/06/14;19;31157
94913496;"Criteo";"1294241712";02/06/14;19;31158
41813496;"Criteo";"1294241712";23/04/14;23;31159
41813496;"Criteo";"1294241712";23/04/14;23;31160
79513496;"Criteo";"1294241712";03/06/14;12;31161
21293496;"Criteo";"1294241712";03/05/14;13;31162
21293496;"Criteo";"1294241712";03/05/14;16;31163
21293496;"Criteo";"1294241712";03/05/14;16;31164
21293496;"Criteo";"1294241712";10/05/14;17;31165
21293496;"Criteo";"1294241712";14/05/14;19;31166
21293496;"Criteo";"1294241712";24/05/14;16;31167
21293496;"Criteo";"1294241712";25/05/14;12;31168
21293496;"Criteo";"1294241712";26/05/14;18;31169
21293496;"Criteo";"1294241712";26/05/14;18;31170
93293496;"Remarketing Campaigns";"1294241860";30/05/14;22;31171
69693496;"Remarketing Campaigns";"1294241860";03/06/14;18;31172
46893496;"Criteo";"1294241712";03/06/14;18;31173
53693496;"Criteo";"1294241712";19/05/14;16;31174
53693496;"Criteo";"1294241712";19/05/14;16;31175
53693496;"Criteo";"1294241712";22/05/14;15;31176
94993496;"Criteo";"1294241712";24/04/14;21;31177
94993496;"Criteo";"1294241712";24/04/14;21;31178
94993496;"Criteo";"1294241712";04/05/14;10;31179
94993496;"Criteo";"1294241712";05/05/14;18;31180
94993496;"Criteo";"1294241712";06/05/14;20;31181
94993496;"Criteo";"1294241712";06/05/14;20;31182
66993496;"Criteo";"1294241712";06/05/14;8;31183
66993496;"Criteo";"1294241712";07/05/14;21;31184
66993496;"Criteo";"1294241712";14/05/14;11;31185
17993496;"Criteo";"1294241712";22/05/14;18;31186
17993496;"Criteo";"1294241712";22/05/14;18;31187
17993496;"Criteo";"1294241712";23/05/14;11;31188
37993496;"Criteo";"1294241712";26/05/14;11;31189
12893496;"Criteo";"1294241712";22/05/14;18;31190
12893496;"Criteo";"1294241712";23/05/14;8;31191
46893496;"Criteo";"1294241712";01/06/14;18;31192
46893496;"Criteo";"1294241712";02/06/14;13;31193
46893496;"Criteo";"1294241712";02/06/14;16;31194
46893496;"Criteo";"1294241712";02/06/14;16;31195
46893496;"Criteo";"1294241712";02/06/14;18;31196
46893496;"Criteo";"1294241712";02/06/14;22;31197
46893496;"Criteo";"1294241712";03/06/14;17;31198
46893496;"Criteo";"1294241712";03/06/14;17;31199
46893496;"Criteo";"1294241712";03/06/14;17;31200
46893496;"Criteo";"1294241712";03/06/14;18;31201
76793496;"Criteo";"1294241712";03/06/14;15;31202
76793496;"Criteo";"1294241712";03/06/14;15;31203
16793496;"Criteo";"1294241712";03/06/14;17;31204
16793496;"Criteo";"1294241712";03/06/14;17;31205
65193496;"Remarketing Campaigns";"1294241860";02/06/14;18;31206
12483496;"Remarketing Campaigns";"1294241860";20/05/14;12;31207
12483496;"Criteo";"1294241712";27/05/14;10;31208
16483496;"Remarketing Campaigns";"1294241860";03/06/14;18;31209
93283496;"Remarketing Campaigns";"1294241860";03/06/14;18;31210
63683496;"Criteo";"1294241712";03/06/14;18;31211
63983496;"Criteo";"1294241712";07/05/14;10;31212
63983496;"Remarketing Campaigns";"1294241860";21/05/14;9;31213
63983496;"Criteo";"1294241712";24/05/14;17;31214
74583496;"Criteo";"1294241712";22/05/14;21;31215
74583496;"Criteo";"1294241712";24/05/14;17;31216
74583496;"Criteo";"1294241712";25/05/14;22;31217
